Id,Product ID,Type,Air temperature K,Process temperature K,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type
1051,1638,1,0.141304348,0.24691358,0.225844005,0.465659341,0.434782609,0,1
1052,1639,1,0.152173913,0.24691358,0.441792782,0.276098901,0.442687747,0,1
1053,7301,2,0.152173913,0.24691358,0.249708964,0.388736264,0.450592885,0,1
1054,118,0,0.163043478,0.259259259,0.267171129,0.366758242,0.462450593,0,1
1055,1640,1,0.163043478,0.259259259,0.181606519,0.489010989,0.482213439,0,1
1056,1641,1,0.163043478,0.259259259,0.231082654,0.490384615,0.490118577,0,1
1057,1642,1,0.163043478,0.259259259,0.235739232,0.447802198,0.498023715,0,1
1058,1643,1,0.152173913,0.259259259,0.254365541,0.377747253,0.505928854,0,1
1059,7302,2,0.152173913,0.271604938,0.410942957,0.240384615,0.513833992,0,1
1060,119,0,0.152173913,0.271604938,0.149010477,0.686813187,0.5256917,0,1
1061,1644,1,0.152173913,0.271604938,0.146682189,0.635989011,0.545454545,0,1
1062,1645,1,0.163043478,0.271604938,0.118742724,0.620879121,0.553359684,0,1
1063,7303,2,0.163043478,0.259259259,0.2887078,0.398351648,0.561264822,0,1
1064,7304,2,0.163043478,0.271604938,0.140279395,0.556318681,0.57312253,0,1
1065,1646,1,0.163043478,0.271604938,0.320139697,0.293956044,0.584980237,0,1
1066,7305,2,0.173913043,0.259259259,0.218859139,0.501373626,0.592885375,0,1
1067,1647,1,0.173913043,0.259259259,0.173457509,0.575549451,0.604743083,0,1
1068,1648,1,0.163043478,0.259259259,0.131548312,0.603021978,0.612648221,0,1
1069,7306,2,0.173913043,0.259259259,0.391152503,0.285714286,0.62055336,0,1
1070,7307,2,0.173913043,0.259259259,0.179860303,0.458791209,0.632411067,0,1
1071,1649,1,0.173913043,0.259259259,0.149592549,0.622252747,0.644268775,0,1
1072,7308,2,0.184782609,0.271604938,0.143189756,0.582417582,0.652173913,0,1
1073,1650,1,0.184782609,0.259259259,0.143189756,0.600274725,0.664031621,0,1
1074,1651,1,0.184782609,0.271604938,0.24854482,0.383241758,0.671936759,0,1
1075,120,0,0.173913043,0.259259259,0.103026775,0.696428571,0.679841897,0,1
1076,1652,1,0.173913043,0.24691358,0.282305006,0.440934066,0.699604743,0,1
1077,1653,1,0.163043478,0.234567901,0.220605355,0.449175824,0.707509881,0,1
1078,121,0,0.173913043,0.24691358,0.284051222,0.370879121,0.71541502,0,1
1079,1654,1,0.184782609,0.24691358,0.327706636,0.339285714,0.735177866,0,1
1080,1655,1,0.184782609,0.259259259,0.352735739,0.332417582,0.743083004,0,1
1081,1656,1,0.184782609,0.259259259,0.205471478,0.5,0.750988142,0,1
1082,122,0,0.195652174,0.271604938,0.146682189,0.494505495,0.758893281,0,1
1083,1657,1,0.184782609,0.259259259,0.299767171,0.391483516,0.778656126,0,1
1084,7309,2,0.184782609,0.24691358,0.192083818,0.59478022,0.786561265,0,1
1085,1658,1,0.184782609,0.259259259,0.126309662,0.722527473,0.798418972,1,2
1086,1659,1,0.184782609,0.271604938,0.167054715,0.620879121,0.806324111,0,1
1087,123,0,0.173913043,0.259259259,0.221769499,0.43956044,0.814229249,1,5
1088,7310,2,0.173913043,0.259259259,0.130384168,0.550824176,0,0,1
1089,7311,2,0.173913043,0.24691358,0.488940629,0.188186813,0.011857708,0,1
1090,1660,1,0.173913043,0.24691358,0.172293364,0.516483516,0.023715415,0,1
1091,1661,1,0.184782609,0.24691358,0.162398137,0.585164835,0.031620553,0,1
1092,7312,2,0.173913043,0.234567901,0.300931315,0.387362637,0.039525692,0,1
1093,7313,2,0.163043478,0.222222222,0.160069849,0.486263736,0.051383399,0,1
1094,1662,1,0.173913043,0.222222222,0.108265425,0.557692308,0.063241107,0,1
1095,1663,1,0.173913043,0.222222222,0.903958091,0.075549451,0.071146245,1,3
1096,1664,1,0.184782609,0.234567901,0.298020955,0.43956044,0.079051383,0,1
1097,124,0,0.173913043,0.222222222,0.133294529,0.611263736,0.086956522,0,1
1098,7314,2,0.173913043,0.209876543,0.205471478,0.468406593,0.106719368,0,1
1099,7315,2,0.163043478,0.209876543,0.176949942,0.550824176,0.118577075,0,1
1100,125,0,0.163043478,0.222222222,0.306752037,0.35989011,0.130434783,0,1
1101,126,0,0.152173913,0.222222222,0.255529686,0.409340659,0.150197628,0,1
1102,1665,1,0.163043478,0.222222222,0.10419092,0.700549451,0.169960474,0,1
1103,7316,2,0.152173913,0.209876543,0.21653085,0.479395604,0.177865613,0,1
1104,1666,1,0.141304348,0.209876543,0.128637951,0.534340659,0.18972332,0,1
1105,7317,2,0.141304348,0.222222222,0.329452852,0.318681319,0.197628458,0,1
1106,1667,1,0.152173913,0.234567901,0.21653085,0.478021978,0.209486166,0,1
1107,7318,2,0.152173913,0.222222222,0.201979045,0.526098901,0.217391304,0,1
1108,1668,1,0.141304348,0.209876543,0.195576251,0.576923077,0.229249012,0,1
1109,1669,1,0.141304348,0.222222222,0.226426077,0.429945055,0.23715415,0,1
1110,1670,1,0.130434783,0.209876543,0.07217695,0.668956044,0.245059289,0,1
1111,127,0,0.130434783,0.209876543,0.153667055,0.623626374,0.252964427,0,1
1112,7319,2,0.130434783,0.209876543,0.105937136,0.711538462,0.272727273,0,1
1113,7320,2,0.141304348,0.209876543,0.362048894,0.302197802,0.28458498,0,1
1114,128,0,0.119565217,0.197530864,0.21653085,0.461538462,0.296442688,0,1
1115,7321,2,0.119565217,0.197530864,0.529103609,0.210164835,0.316205534,0,1
1116,1671,1,0.119565217,0.197530864,0.185681024,0.462912088,0.328063241,0,1
1117,1672,1,0.130434783,0.209876543,0.206635623,0.506868132,0.335968379,0,1
1118,1673,1,0.130434783,0.222222222,0.160069849,0.521978022,0.343873518,0,1
1119,1674,1,0.130434783,0.222222222,0.100116414,0.759615385,0.351778656,0,1
1120,129,0,0.141304348,0.24691358,0.282887078,0.373626374,0.359683794,0,1
1121,1675,1,0.141304348,0.234567901,0.169383003,0.5,0.37944664,0,1
1122,1676,1,0.130434783,0.234567901,0.217112922,0.476648352,0.387351779,0,1
1123,130,0,0.141304348,0.24691358,0.126891735,0.803571429,0.395256917,1,3
1124,7322,2,0.152173913,0.259259259,0.052386496,0.895604396,0.415019763,1,3
1125,7323,2,0.152173913,0.259259259,0.120488941,0.653846154,0.42687747,0,1
1126,1677,1,0.163043478,0.271604938,0.313154831,0.370879121,0.438735178,0,1
1127,7324,2,0.152173913,0.259259259,0.293364377,0.392857143,0.446640316,0,1
1128,7325,2,0.163043478,0.271604938,0.392898719,0.293956044,0.458498024,0,1
1129,1678,1,0.152173913,0.271604938,0.303841676,0.354395604,0.470355731,0,1
1130,1679,1,0.163043478,0.271604938,0.142607683,0.586538462,0.47826087,0,1
1131,1680,1,0.163043478,0.271604938,0.186845169,0.406593407,0.486166008,0,1
1132,1681,1,0.163043478,0.271604938,0.059953434,0.791208791,0.494071146,0,1
1133,7326,2,0.163043478,0.271604938,0.145518044,0.605769231,0.501976285,0,1
1134,7327,2,0.173913043,0.259259259,0.150174622,0.644230769,0.513833992,0,1
1135,1682,1,0.173913043,0.271604938,0.213620489,0.486263736,0.5256917,0,1
1136,1683,1,0.173913043,0.259259259,0.226426077,0.471153846,0.533596838,0,1
1137,1684,1,0.173913043,0.259259259,0.282305006,0.355769231,0.541501976,0,1
1138,1685,1,0.173913043,0.271604938,0.155413271,0.519230769,0.549407115,0,1
1139,7328,2,0.184782609,0.271604938,0.233410943,0.40521978,0.557312253,0,1
1140,7329,2,0.173913043,0.271604938,0.126309662,0.563186813,0.56916996,0,1
1141,1686,1,0.184782609,0.271604938,0.271827707,0.381868132,0.581027668,0,1
1142,1687,1,0.173913043,0.271604938,0.148428405,0.550824176,0.588932806,0,1
1143,1688,1,0.184782609,0.271604938,0.181024447,0.486263736,0.596837945,0,1
1144,1689,1,0.184782609,0.271604938,0.074505239,0.896978022,0.604743083,1,3
1145,1690,1,0.184782609,0.259259259,0.224097788,0.40521978,0.612648221,0,1
1146,1691,1,0.184782609,0.271604938,0.210128056,0.527472527,0.62055336,0,1
1147,7330,2,0.195652174,0.283950617,0.303841676,0.299450549,0.628458498,0,1
1148,1692,1,0.195652174,0.283950617,0.104772992,0.744505495,0.640316206,0,1
1149,1693,1,0.206521739,0.296296296,0.161816065,0.476648352,0.648221344,0,1
1150,1694,1,0.195652174,0.271604938,0.167636787,0.634615385,0.656126482,0,1
1151,1695,1,0.184782609,0.271604938,0.105937136,0.603021978,0.664031621,0,1
1152,1696,1,0.195652174,0.271604938,0.197322468,0.473901099,0.671936759,0,1
1153,131,0,0.184782609,0.271604938,0.16298021,0.574175824,0.679841897,0,1
1154,1697,1,0.173913043,0.271604938,0.266589057,0.358516484,0.699604743,0,1
1155,132,0,0.184782609,0.271604938,0.394644936,0.322802198,0.707509881,0,1
1156,133,0,0.184782609,0.259259259,0.137369034,0.506868132,0.727272727,0,1
1157,1698,1,0.184782609,0.259259259,0.241559953,0.458791209,0.747035573,0,1
1158,1699,1,0.184782609,0.271604938,0.155995343,0.603021978,0.754940711,0,1
1159,1700,1,0.184782609,0.259259259,0.25669383,0.436813187,0.76284585,0,1
1160,134,0,0.184782609,0.24691358,0.38766007,0.274725275,0.770750988,0,1
1161,1701,1,0.184782609,0.259259259,0.086146682,0.788461538,0.790513834,1,2
1162,1702,1,0.173913043,0.259259259,0.135040745,0.732142857,0.798418972,1,2
1163,1703,1,0.173913043,0.271604938,0.115832363,0.59478022,0.806324111,0,1
1164,1704,1,0.195652174,0.296296296,0.341094296,0.364010989,0.814229249,0,1
1165,1705,1,0.195652174,0.296296296,0.185681024,0.423076923,0.822134387,0,1
1166,7331,2,0.195652174,0.296296296,0.196740396,0.465659341,0.830039526,0,1
1167,1706,1,0.184782609,0.296296296,0.112922002,0.668956044,0.841897233,1,2
1168,1707,1,0.195652174,0.296296296,0.242142026,0.453296703,0.849802372,0,1
1169,1708,1,0.184782609,0.296296296,0.108847497,0.548076923,0.85770751,0,1
1170,7332,2,0.195652174,0.296296296,0.381257276,0.281593407,0.865612648,0,1
1171,135,0,0.184782609,0.296296296,0.20314319,0.516483516,0.877470356,0,1
1172,1709,1,0.195652174,0.296296296,0.161816065,0.450549451,0.897233202,0,1
1173,136,0,0.195652174,0.283950617,0.227590221,0.480769231,0.90513834,0,1
1174,7333,2,0.195652174,0.296296296,0.107101281,0.557692308,0,0,1
1175,7334,2,0.206521739,0.320987654,0.238649593,0.467032967,0.011857708,0,1
1176,7335,2,0.206521739,0.320987654,0.151920838,0.524725275,0.023715415,0,1
1177,7336,2,0.206521739,0.320987654,0.253783469,0.489010989,0.035573123,0,1
1178,1710,1,0.217391304,0.345679012,0.133876601,0.777472527,0.04743083,0,1
1179,1711,1,0.217391304,0.333333333,0.158905704,0.543956044,0.055335968,0,1
1180,137,0,0.217391304,0.333333333,0.2112922,0.436813187,0.063241107,0,1
1181,1712,1,0.206521739,0.320987654,0.122817229,0.663461538,0.083003953,0,1
1182,1713,1,0.217391304,0.320987654,0.140861467,0.608516484,0.090909091,0,1
1183,1714,1,0.217391304,0.333333333,0.200814901,0.504120879,0.098814229,0,1
1184,1715,1,0.217391304,0.345679012,0.191501746,0.600274725,0.106719368,0,1
1185,1716,1,0.217391304,0.333333333,0.188009313,0.586538462,0.114624506,0,1
1186,1717,1,0.217391304,0.333333333,0.144935972,0.604395604,0.122529644,0,1
1187,7337,2,0.22826087,0.358024691,0.206053551,0.46978022,0.130434783,0,1
1188,1718,1,0.217391304,0.333333333,0.099534342,0.663461538,0.14229249,0,1
1189,7338,2,0.206521739,0.320987654,0.364377183,0.325549451,0.150197628,0,1
1190,1719,1,0.206521739,0.333333333,0.169965076,0.526098901,0.162055336,0,1
1191,7339,2,0.206521739,0.320987654,0.353899884,0.332417582,0.169960474,0,1
1192,7340,2,0.206521739,0.320987654,0.153084983,0.548076923,0.181818182,0,1
1193,1720,1,0.195652174,0.308641975,0.10419092,0.645604396,0.193675889,0,1
1194,7341,2,0.184782609,0.296296296,0.197322468,0.539835165,0.201581028,0,1
1195,7342,2,0.184782609,0.283950617,0.139697322,0.605769231,0.213438735,0,1
1196,7343,2,0.184782609,0.271604938,0.189173458,0.424450549,0.225296443,0,1
1197,7344,2,0.173913043,0.271604938,0.158905704,0.601648352,0.23715415,0,1
1198,138,0,0.173913043,0.271604938,0.226426077,0.449175824,0.249011858,0,1
1199,7345,2,0.173913043,0.271604938,0.472060536,0.228021978,0.268774704,0,1
1200,7346,2,0.173913043,0.283950617,0.15250291,0.715659341,0.280632411,0,1
1201,1721,1,0.173913043,0.283950617,0.285215367,0.510989011,0.292490119,0,1
1202,7347,2,0.184782609,0.296296296,0.108847497,0.653846154,0.300395257,0,1
1203,139,0,0.184782609,0.296296296,0.140861467,0.601648352,0.312252964,0,1
1204,1722,1,0.173913043,0.283950617,0.205471478,0.421703297,0.33201581,0,1
1205,1723,1,0.163043478,0.283950617,0.118160652,0.696428571,0.339920949,0,1
1206,140,0,0.173913043,0.283950617,0.087310827,0.682692308,0.347826087,0,1
1207,7348,2,0.184782609,0.296296296,0.235739232,0.427197802,0.367588933,0,1
1208,1724,1,0.184782609,0.296296296,0.186845169,0.553571429,0.37944664,0,1
1209,141,0,0.184782609,0.296296296,0.798603027,0.130494505,0.387351779,0,1
1210,1725,1,0.184782609,0.296296296,0.214784633,0.483516484,0.407114625,0,1
1211,142,0,0.173913043,0.283950617,0.1443539,0.592032967,0.415019763,0,1
1212,1726,1,0.173913043,0.271604938,0.111175786,0.723901099,0.434782609,0,1
1213,7349,2,0.163043478,0.259259259,0.222933644,0.482142857,0.442687747,0,1
1214,7350,2,0.163043478,0.259259259,0.306169965,0.401098901,0.454545455,0,1
1215,1727,1,0.163043478,0.271604938,0.314901048,0.337912088,0.466403162,0,1
1216,1728,1,0.173913043,0.283950617,0.201396973,0.510989011,0.4743083,0,1
1217,1729,1,0.184782609,0.296296296,0.167054715,0.54532967,0.482213439,0,1
1218,7351,2,0.184782609,0.308641975,0.310826542,0.369505495,0.490118577,0,1
1219,7352,2,0.173913043,0.296296296,0.110011641,0.521978022,0.501976285,0,1
1220,1730,1,0.184782609,0.308641975,0.23806752,0.351648352,0.513833992,0,1
1221,7353,2,0.184782609,0.320987654,0.134458673,0.585164835,0.52173913,0,4
1222,1731,1,0.184782609,0.320987654,0.134458673,0.758241758,0.533596838,0,1
1223,1732,1,0.184782609,0.320987654,0.188591385,0.608516484,0.541501976,0,1
1224,1733,1,0.195652174,0.320987654,0.346332945,0.300824176,0.549407115,0,1
1225,143,0,0.195652174,0.320987654,0.188591385,0.517857143,0.557312253,0,1
1226,1734,1,0.195652174,0.333333333,0.186263097,0.531593407,0.577075099,0,1
1227,1735,1,0.195652174,0.333333333,0.147846333,0.526098901,0.584980237,0,1
1228,7354,2,0.195652174,0.333333333,0.241559953,0.472527473,0.592885375,0,1
1229,1736,1,0.195652174,0.333333333,0.079161816,0.682692308,0.604743083,0,1
1230,7355,2,0.195652174,0.333333333,0.41443539,0.270604396,0.612648221,0,1
1231,7356,2,0.206521739,0.345679012,0.253783469,0.506868132,0.624505929,0,1
1232,1737,1,0.206521739,0.358024691,0.193247963,0.457417582,0.636363636,0,1
1233,7357,2,0.206521739,0.345679012,0.114086147,0.711538462,0.644268775,0,1
1234,144,0,0.206521739,0.345679012,0.740395809,0.14010989,0.656126482,0,1
1235,145,0,0.195652174,0.333333333,0.282887078,0.379120879,0.675889328,0,1
1236,146,0,0.195652174,0.333333333,0.111175786,0.587912088,0.695652174,0,1
1237,7358,2,0.195652174,0.333333333,0.194412107,0.460164835,0.71541502,0,1
1238,7359,2,0.195652174,0.333333333,0.260186263,0.395604396,0.727272727,0,1
1239,147,0,0.206521739,0.345679012,0.182770664,0.487637363,0.739130435,0,1
1240,1738,1,0.206521739,0.358024691,0.272409779,0.377747253,0.758893281,0,1
1241,7360,2,0.195652174,0.345679012,0.263678696,0.392857143,0.766798419,0,1
1242,1739,1,0.195652174,0.333333333,0.174621653,0.557692308,0.778656126,0,1
1243,7361,2,0.195652174,0.333333333,0.153667055,0.681318681,0.786561265,0,1
1244,1740,1,0.195652174,0.333333333,0.324796275,0.337912088,0.798418972,0,1
1245,7362,2,0.195652174,0.333333333,0.244470314,0.406593407,0.806324111,0,1
1246,148,0,0.206521739,0.345679012,0.282305006,0.40521978,0.818181818,0,1
1247,1741,1,0.206521739,0.345679012,0.200814901,0.537087912,0.837944664,0,1
1248,1742,1,0.206521739,0.358024691,0.186845169,0.5,0.845849802,0,1
1249,1743,1,0.217391304,0.37037037,0.174039581,0.453296703,0.853754941,0,1
1250,1744,1,0.217391304,0.37037037,0.221769499,0.443681319,0.861660079,0,1
1251,7363,2,0.22826087,0.382716049,0.111175786,0.616758242,0.869565217,0,1
1252,1745,1,0.239130435,0.382716049,0.212456345,0.517857143,0.881422925,0,1
1253,1746,1,0.239130435,0.382716049,0.082072177,0.73489011,0,0,1
1254,149,0,0.239130435,0.382716049,0.15250291,0.626373626,0.007905138,0,1
1255,150,0,0.239130435,0.395061728,0.146100116,0.644230769,0.027667984,0,1
1256,7364,2,0.239130435,0.395061728,0.213620489,0.465659341,0.04743083,0,1
1257,1747,1,0.239130435,0.395061728,0.173457509,0.538461538,0.059288538,0,1
1258,1748,1,0.239130435,0.395061728,0.150756694,0.64010989,0.067193676,0,1
1259,7365,2,0.239130435,0.395061728,0.065192084,0.614010989,0.075098814,0,1
1260,1749,1,0.25,0.407407407,0.209545984,0.412087912,0.086956522,0,1
1261,151,0,0.25,0.407407407,0.417345751,0.293956044,0.09486166,0,1
1262,152,0,0.27173913,0.432098765,0.279394645,0.401098901,0.114624506,0,1
1263,1750,1,0.27173913,0.432098765,0.135040745,0.729395604,0.134387352,0,1
1264,7366,2,0.27173913,0.444444444,0.62572759,0.163461538,0.14229249,0,1
1265,1751,1,0.282608696,0.456790123,0.227008149,0.438186813,0.154150198,0,1
1266,1752,1,0.293478261,0.481481481,0.270663562,0.425824176,0.162055336,0,1
1267,7367,2,0.304347826,0.481481481,0.221769499,0.479395604,0.169960474,0,1
1268,1753,1,0.293478261,0.469135802,0.190919674,0.576923077,0.181818182,0,1
1269,1754,1,0.304347826,0.469135802,0.174039581,0.521978022,0.18972332,0,1
1270,7368,2,0.293478261,0.456790123,0.062863795,0.853021978,0.197628458,0,1
1271,153,0,0.293478261,0.456790123,0.187427241,0.504120879,0.209486166,0,1
1272,154,0,0.293478261,0.456790123,0.229336438,0.471153846,0.229249012,0,1
1273,1755,1,0.304347826,0.456790123,0.133294529,0.60989011,0.249011858,0,1
1274,155,0,0.304347826,0.469135802,0.210710128,0.5,0.256916996,0,1
1275,7369,2,0.304347826,0.456790123,0.112922002,0.601648352,0.276679842,0,1
1276,7370,2,0.315217391,0.456790123,0.305587893,0.42032967,0.288537549,0,1
1277,7371,2,0.315217391,0.456790123,0.139697322,0.586538462,0.300395257,0,1
1278,1756,1,0.315217391,0.456790123,0.133876601,0.674450549,0.312252964,0,1
1279,7372,2,0.326086957,0.481481481,0.2112922,0.498626374,0.320158103,0,1
1280,156,0,0.326086957,0.469135802,0.205471478,0.457417582,0.33201581,0,1
1281,157,0,0.326086957,0.469135802,0.150756694,0.693681319,0.351778656,0,1
1282,1757,1,0.326086957,0.456790123,0.220023283,0.443681319,0.371541502,0,1
1283,1758,1,0.326086957,0.456790123,0.109429569,0.571428571,0.37944664,0,1
1284,1759,1,0.336956522,0.469135802,0.573341094,0.157967033,0.387351779,1,3
1285,7373,2,0.347826087,0.481481481,0.188591385,0.520604396,0.395256917,0,1
1286,1760,1,0.347826087,0.481481481,0.240977881,0.501373626,0.407114625,0,1
1287,1761,1,0.347826087,0.481481481,0.146100116,0.517857143,0.415019763,0,1
1288,7374,2,0.347826087,0.481481481,0.158905704,0.60989011,0.422924901,0,1
1289,7375,2,0.358695652,0.49382716,0.271827707,0.39010989,0.434782609,0,1
1290,1762,1,0.358695652,0.49382716,0.151920838,0.576923077,0.446640316,0,1
1291,7376,2,0.358695652,0.49382716,0.295110594,0.337912088,0.454545455,0,1
1292,7377,2,0.369565217,0.49382716,0.407450524,0.274725275,0.466403162,0,1
1293,158,0,0.369565217,0.50617284,0.240977881,0.406593407,0.47826087,0,1
1294,1763,1,0.380434783,0.518518519,0.185098952,0.501373626,0.498023715,0,1
1295,1764,1,0.369565217,0.50617284,0.136204889,0.693681319,0.505928854,0,1
1296,1765,1,0.369565217,0.518518519,0.263678696,0.416208791,0.513833992,0,1
1297,1766,1,0.380434783,0.518518519,0.151338766,0.53021978,0.52173913,0,1
1298,7378,2,0.369565217,0.50617284,0.101862631,0.684065934,0.529644269,0,1
1299,7379,2,0.369565217,0.518518519,0.168800931,0.5,0.541501976,0,1
1300,1767,1,0.369565217,0.50617284,0.089639115,0.730769231,0.553359684,0,1
1301,1768,1,0.369565217,0.518518519,0.183352736,0.398351648,0.561264822,0,1
1302,1769,1,0.358695652,0.50617284,0.196158324,0.575549451,0.56916996,0,4
1303,1770,1,0.369565217,0.518518519,0.247380675,0.531593407,0.577075099,0,1
1304,1771,1,0.380434783,0.530864198,0.541327125,0.217032967,0.584980237,0,1
1305,1772,1,0.380434783,0.530864198,0.293364377,0.365384615,0.592885375,0,1
1306,1773,1,0.380434783,0.530864198,0.185681024,0.516483516,0.600790514,0,1
1307,1774,1,0.380434783,0.530864198,0.148428405,0.526098901,0.608695652,0,1
1308,1775,1,0.391304348,0.543209877,0.338766007,0.291208791,0.616600791,0,1
1309,1776,1,0.391304348,0.555555556,0.282887078,0.375,0.624505929,0,1
1310,1777,1,0.391304348,0.555555556,0.192083818,0.637362637,0.632411067,0,1
1311,1778,1,0.391304348,0.543209877,0.243888242,0.362637363,0.640316206,0,1
1312,1779,1,0.391304348,0.543209877,0.177532014,0.532967033,0.648221344,0,1
1313,1780,1,0.391304348,0.555555556,0.111175786,0.729395604,0.656126482,0,1
1314,7380,2,0.402173913,0.567901235,0.271827707,0.421703297,0.664031621,0,1
1315,1781,1,0.402173913,0.567901235,0.204889406,0.565934066,0.675889328,0,1
1316,1782,1,0.402173913,0.567901235,0.197322468,0.451923077,0.683794466,0,1
1317,1783,1,0.402173913,0.567901235,0.151338766,0.583791209,0.691699605,0,1
1318,7381,2,0.402173913,0.567901235,0.240977881,0.40521978,0.699604743,0,1
1319,1784,1,0.402173913,0.567901235,0.442956927,0.282967033,0.711462451,0,1
1320,7382,2,0.402173913,0.567901235,0.21653085,0.471153846,0.719367589,0,1
1321,1785,1,0.391304348,0.555555556,0.112922002,0.675824176,0.731225296,0,1
1322,159,0,0.391304348,0.543209877,0.165308498,0.633241758,0.739130435,0,1
1323,1786,1,0.391304348,0.543209877,0.11233993,0.657967033,0.758893281,0,1
1324,7383,2,0.380434783,0.543209877,0.043655413,0.971153846,0.766798419,1,3
1325,160,0,0.380434783,0.543209877,0.232246799,0.453296703,0.778656126,0,1
1326,1787,1,0.391304348,0.555555556,0.141443539,0.586538462,0.798418972,0,1
1327,1788,1,0.380434783,0.555555556,0.376018626,0.315934066,0.806324111,0,1
1328,7384,2,0.380434783,0.543209877,0.320721769,0.343406593,0.814229249,0,1
1329,161,0,0.380434783,0.555555556,0.288125728,0.365384615,0.826086957,0,1
1330,1789,1,0.391304348,0.555555556,0.307334109,0.362637363,0.845849802,0,1
1331,162,0,0.391304348,0.555555556,0.350989523,0.315934066,0.853754941,0,1
1332,1790,1,0.402173913,0.567901235,0.407450524,0.277472527,0.873517787,0,1
1333,7385,2,0.402173913,0.567901235,0.227008149,0.434065934,0.881422925,0,1
1334,1791,1,0.402173913,0.580246914,0.114668219,0.622252747,0.893280632,1,2
1335,1792,1,0.402173913,0.580246914,0.118160652,0.686813187,0.901185771,1,2
1336,1793,1,0.391304348,0.567901235,0.241559953,0.395604396,0.909090909,0,1
1337,163,0,0.369565217,0.555555556,0.259022119,0.442307692,0,0,1
1338,1794,1,0.358695652,0.543209877,0.321885914,0.321428571,0.019762846,0,1
1339,7386,2,0.358695652,0.555555556,0.291036088,0.380494505,0.027667984,0,1
1340,1795,1,0.358695652,0.555555556,0.233410943,0.446428571,0.039525692,0,1
1341,7387,2,0.358695652,0.555555556,0.093131548,0.641483516,0.04743083,0,1
1342,7388,2,0.358695652,0.543209877,0.249126892,0.401098901,0.059288538,0,1
1343,1796,1,0.347826087,0.555555556,0.295692666,0.396978022,0.071146245,0,1
1344,1797,1,0.347826087,0.543209877,0.373108265,0.34478022,0.079051383,0,1
1345,1798,1,0.347826087,0.530864198,0.370197905,0.306318681,0.086956522,0,1
1346,1799,1,0.358695652,0.543209877,0.212456345,0.413461538,0.09486166,0,1
1347,1800,1,0.369565217,0.555555556,0.319557625,0.322802198,0.102766798,0,1
1348,1801,1,0.369565217,0.555555556,0.113504075,0.572802198,0.110671937,0,1
1349,1802,1,0.369565217,0.555555556,0.136204889,0.578296703,0.118577075,0,1
1350,1803,1,0.369565217,0.555555556,0.155995343,0.600274725,0.126482213,0,1
1351,1804,1,0.369565217,0.555555556,0.207799767,0.548076923,0.134387352,0,1
1352,7389,2,0.369565217,0.555555556,0.250291036,0.40521978,0.14229249,0,1
1353,7390,2,0.358695652,0.543209877,0.160651921,0.608516484,0.154150198,0,1
1354,1805,1,0.358695652,0.530864198,0.096623981,0.607142857,0.166007905,0,1
1355,7391,2,0.358695652,0.530864198,0.298603027,0.43543956,0.173913043,0,1
1356,1806,1,0.358695652,0.518518519,0.247380675,0.461538462,0.185770751,0,1
1357,1807,1,0.358695652,0.518518519,0.170547148,0.575549451,0.193675889,0,1
1358,7392,2,0.369565217,0.543209877,0.305587893,0.385989011,0.201581028,0,1
1359,1808,1,0.369565217,0.555555556,0.137369034,0.638736264,0.213438735,0,1
1360,164,0,0.380434783,0.555555556,0.313736903,0.326923077,0.221343874,0,1
1361,7393,2,0.358695652,0.543209877,0.168800931,0.523351648,0.241106719,0,1
1362,1809,1,0.358695652,0.530864198,0.20314319,0.513736264,0.252964427,0,1
1363,1810,1,0.369565217,0.543209877,0.154249127,0.697802198,0.260869565,0,1
1364,1811,1,0.369565217,0.555555556,0.231664726,0.402472527,0.268774704,0,1
1365,1812,1,0.369565217,0.543209877,0.295692666,0.407967033,0.276679842,0,1
1366,7394,2,0.369565217,0.543209877,0.116414435,0.728021978,0.28458498,0,1
1367,7395,2,0.380434783,0.555555556,0.240395809,0.462912088,0.296442688,0,1
1368,165,0,0.380434783,0.567901235,0.314318976,0.320054945,0.308300395,0,1
1369,7396,2,0.369565217,0.567901235,0.182188591,0.517857143,0.328063241,0,1
1370,1813,1,0.369565217,0.567901235,0.164726426,0.497252747,0.339920949,0,1
1371,7397,2,0.369565217,0.567901235,0.190337602,0.479395604,0.347826087,0,1
1372,7398,2,0.380434783,0.567901235,0.235739232,0.521978022,0.359683794,0,1
1373,7399,2,0.380434783,0.567901235,0.115250291,0.758241758,0.371541502,0,1
1374,1814,1,0.380434783,0.567901235,0.224097788,0.453296703,0.383399209,0,1
1375,7400,2,0.380434783,0.567901235,0.209545984,0.457417582,0.391304348,0,1
1376,7401,2,0.380434783,0.555555556,0.208963912,0.376373626,0.403162055,0,1
1377,1815,1,0.380434783,0.555555556,0.170547148,0.589285714,0.415019763,0,1
1378,166,0,0.380434783,0.555555556,0.167054715,0.56456044,0.422924901,0,1
1379,1816,1,0.369565217,0.543209877,0.263096624,0.425824176,0.442687747,0,1
1380,1817,1,0.369565217,0.543209877,0.359720605,0.328296703,0.450592885,0,1
1381,7402,2,0.380434783,0.555555556,0.241559953,0.438186813,0.458498024,0,1
1382,1818,1,0.380434783,0.543209877,0.282305006,0.364010989,0.470355731,0,1
1383,7403,2,0.391304348,0.555555556,0.094877765,0.620879121,0.47826087,0,1
